De_CodFolha,De_DescFolha,De_CodEvento,De_DescEvento,De_TipoEvento,DataUltimaUtilizacao,Para_CodFolha,Para_DescFolha,Para_CodEvento,Para_DescEvento,Pred_Para_CodFolha,Pred_Para_DescFolha,Pred_Para_CodEvento,Pred_Para_DescEvento
81,RESCISAO PRO LABORE,6020,1/3 DE GRATIFICACAO DE FERIAS,P,202302,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
10,MENSAL PRO-LABORE/DIRETOR,6025,ADICIONAL GRATIF NATALINA PRO-LABORE,P,202212,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
10,MENSAL PRO-LABORE/DIRETOR,6030,SALARIO INTERINIDADE,P,202306,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
21,AUTONOMO 1º SEMANA,6400,VL SERVICOS PRESTADOS,P,202010,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,6950,INSUFICIENCIA SALDO MES,P,202304,,,,,1.0,MENSAL,4025.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
300,RET I MENSAL DIFERENCA,6952,DEV INSUFICIENCIA SALDO MES,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
301,RET I MENSAL TOTALIZADORA,6952,DEV INSUFICIENCIA SALDO MES,D,202306,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,6955,INSUFICIENCIA SALDO RESCISAO,P,202302,,,,,5.0,RESCISAO,4425.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
1,MENSAL,7200,INSS MES,D,202306,,,,,1.0,MENSAL,4025.0,ATRASOS
302,RET I MENSAL RETIFICADORA I,7200,INSS MES,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,7200,INSS MES,D,202306,,,,,5.0,RESCISAO,4425.0,ATRASOS
502,RET I RESCISAO RETIFICADORA,7200,INSS MES,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
7,RESCISAO COMP NO MES,7200,INSS MES,D,202303,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
8,RESCISAO COMP FORA DO MES,7200,INSS MES,D,202107,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
1,MENSAL,7201,DIF INSS MES,D,202301,,,,,1.0,MENSAL,4025.0,ATRASOS
300,RET I MENSAL DIFERENCA,7201,DIF INSS MES,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
301,RET I MENSAL TOTALIZADORA,7201,DIF INSS MES,D,202306,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
500,RET I RESCISAO DIFERENCA,7201,DIF INSS MES,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
501,RET I RESCISAO TOTALIZADORA,7201,DIF INSS MES,D,202306,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
80,RESCISAO COMP FM DISSIDIO,7201,DIF INSS MES,D,202207,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,7202,DEV INSS MES,P,202305,,,,,1.0,MENSAL,4025.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
13,COMPLEMENTAR DIAS 01 A 10,7202,DEV INSS MES,P,202305,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
302,RET I MENSAL RETIFICADORA I,7202,DEV INSS MES,P,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,7205,INSS PROPORCIONAL,D,202303,,,,,1.0,MENSAL,4025.0,ATRASOS
302,RET I MENSAL RETIFICADORA I,7205,INSS PROPORCIONAL,D,202303,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,7210,INSS 13 SALARIO,D,202212,,,,,11.0,MENSAL ESTAGIARIOS,4025.0,ATRASOS
4,13 SALARIO,7210,INSS 13 SALARIO,D,202212,,,,,3.0,ADIANTAMENTO 13 SALARIO,4425.0,ATRASOS
5,RESCISAO,7210,INSS 13 SALARIO,D,202306,,,,,5.0,RESCISAO,4425.0,ATRASOS
502,RET I RESCISAO RETIFICADORA,7210,INSS 13 SALARIO,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
7,RESCISAO COMP NO MES,7210,INSS 13 SALARIO,D,202303,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
8,RESCISAO COMP FORA DO MES,7210,INSS 13 SALARIO,D,202107,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
500,RET I RESCISAO DIFERENCA,7211,DIF INSS 13 SALARIO,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
501,RET I RESCISAO TOTALIZADORA,7211,DIF INSS 13 SALARIO,D,202306,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
80,RESCISAO COMP FM DISSIDIO,7211,DIF INSS 13 SALARIO,D,202207,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
2,FERIAS 1 OCORRENCIA NO MES,7215,INSS FERIAS,D,202306,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,8530.0,INSCRIÇÃO UNIMED-UNIFACIL
1,MENSAL,7230,INSS DESCONTADO FERIAS I,D,202306,,,,,1.0,MENSAL,4025.0,ATRASOS
302,RET I MENSAL RETIFICADORA I,7230,INSS DESCONTADO FERIAS I,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,7230,INSS DESCONTADO FERIAS I,D,202205,,,,,5.0,RESCISAO,4425.0,ATRASOS
80,RESCISAO COMP FM DISSIDIO,7231,DIF INSS DESCONTADO FERIAS I,D,202207,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,7232,DEV INSS DESCONTADO FERIAS I,P,202212,,,,,1.0,MENSAL,4025.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
300,RET I MENSAL DIFERENCA,7232,DEV INSS DESCONTADO FERIAS I,P,202207,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
301,RET I MENSAL TOTALIZADORA,7232,DEV INSS DESCONTADO FERIAS I,P,202209,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
21,AUTONOMO 1º SEMANA,7240,INSS CONTRIBUINTE INDIVIDUAL,D,202010,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
10,MENSAL PRO-LABORE/DIRETOR,7245,INSS PRO-LABORE,D,202306,,,,,39.0,ACORDO TRABALHISTA,8530.0,#N/D
81,RESCISAO PRO LABORE,7245,INSS PRO-LABORE,D,202302,,,,,39.0,ACORDO TRABALHISTA,8530.0,INSS PRO-LABORE
1,MENSAL,7400,IRRF MES,D,202306,,,,,1.0,MENSAL,4025.0,ATRASOS
302,RET I MENSAL RETIFICADORA I,7400,IRRF MES,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,7400,IRRF MES,D,202304,,,,,5.0,RESCISAO,4425.0,ATRASOS
502,RET I RESCISAO RETIFICADORA,7400,IRRF MES,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
7,RESCISAO COMP NO MES,7400,IRRF MES,D,202303,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
8,RESCISAO COMP FORA DO MES,7400,IRRF MES,D,202206,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
80,RESCISAO COMP FM DISSIDIO,7400,IRRF MES,D,202207,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
300,RET I MENSAL DIFERENCA,7401,DIF IRRF MES,D,202207,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,7410,IRRF 13 SALARIO,D,202212,,,,,11.0,MENSAL ESTAGIARIOS,4025.0,ATRASOS
4,13 SALARIO,7410,IRRF 13 SALARIO,D,202212,,,,,3.0,ADIANTAMENTO 13 SALARIO,4425.0,ATRASOS
5,RESCISAO,7410,IRRF 13 SALARIO,D,202306,,,,,5.0,RESCISAO,4425.0,ATRASOS
502,RET I RESCISAO RETIFICADORA,7410,IRRF 13 SALARIO,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
7,RESCISAO COMP NO MES,7410,IRRF 13 SALARIO,D,202303,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
80,RESCISAO COMP FM DISSIDIO,7410,IRRF 13 SALARIO,D,202207,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,7420,IRRF FERIAS,D,202306,,,,,1.0,MENSAL,7511.0,INSCRIÇÃO UNIMED-UNIFACIL
2,FERIAS 1 OCORRENCIA NO MES,7420,IRRF FERIAS,D,202306,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,7511.0,INSCRIÇÃO UNIMED-UNIFACIL
302,RET I MENSAL RETIFICADORA I,7420,IRRF FERIAS,D,202303,,,,,39.0,ACORDO TRABALHISTA,7511.0,INSS PRO-LABORE
5,RESCISAO,7420,IRRF FERIAS,D,202301,,,,,5.0,RESCISAO,7245.0,INSS PRO-LABORE
300,RET I MENSAL DIFERENCA,7422,DEV IRRF FERIAS,P,202207,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
301,RET I MENSAL TOTALIZADORA,7422,DEV IRRF FERIAS,P,202209,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
26,PAGAMENTO ABONO,7780,IRRF FOL ABONO,D,202206,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,7790,IRRF FOL ABONO MENSAL,D,202206,,,,,1.0,MENSAL,4025.0,ATRASOS
10,MENSAL PRO-LABORE/DIRETOR,7790,IRRF FOL ABONO MENSAL,D,202206,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
10,MENSAL PRO-LABORE/DIRETOR,7450,IRRF PRO-LABORE,D,202306,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
81,RESCISAO PRO LABORE,7450,IRRF PRO-LABORE,D,202302,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
21,AUTONOMO 1º SEMANA,7455,IRRF AUTONOMOS,D,202010,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,7510,IRRF DESCONTADO FERIAS I,D,202306,,,,,1.0,MENSAL,4025.0,ATRASOS
302,RET I MENSAL RETIFICADORA I,7510,IRRF DESCONTADO FERIAS I,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,7510,IRRF DESCONTADO FERIAS I,D,202205,,,,,5.0,RESCISAO,4425.0,ATRASOS
300,RET I MENSAL DIFERENCA,7512,DEV IRRF DESCONTADO FERIAS I,P,202207,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
301,RET I MENSAL TOTALIZADORA,7512,DEV IRRF DESCONTADO FERIAS I,P,202209,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,7600,PENSAO ALIMENTICIA MES,D,202306,,,,,1.0,MENSAL,4025.0,ATRASOS
302,RET I MENSAL RETIFICADORA I,7600,PENSAO ALIMENTICIA MES,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
300,RET I MENSAL DIFERENCA,7601,DIF PENSAO ALIMENTICIA MES,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
301,RET I MENSAL TOTALIZADORA,7601,DIF PENSAO ALIMENTICIA MES,D,202306,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
4,13 SALARIO,7620,PENSAO ALIMENTICIA 13 SALARIO,D,202212,,,,,3.0,ADIANTAMENTO 13 SALARIO,4425.0,ATRASOS
1,MENSAL,7640,PENSAO ALIMENTICIA FERIAS,D,202305,,,,,1.0,MENSAL,4025.0,ATRASOS
2,FERIAS 1 OCORRENCIA NO MES,7640,PENSAO ALIMENTICIA FERIAS,D,202305,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,4425.0,ATRASOS
1,MENSAL,7720,PENSAO ALIMENTICIA DESCONTADA FERIAS I,D,202305,,,,,1.0,MENSAL,4025.0,ATRASOS
1,MENSAL,7890,DESC LIQUIDO FOL ABONO,D,202206,,,,,1.0,MENSAL,4025.0,ATRASOS
10,MENSAL PRO-LABORE/DIRETOR,7890,DESC LIQUIDO FOL ABONO,D,202206,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
5,RESCISAO,8000,DESCONTO AVISO PREVIO,D,202302,,,,,5.0,RESCISAO,9900.0,DESCONTO FALTAS INJUSTIFICADAS
5,RESCISAO,8005,DESCONTO INDENIZ ART 480 CLT,D,202212,,,,,5.0,RESCISAO,4425.0,ATRASOS
1,MENSAL,8102,DEV ASSISTENCIA MEDICA 1,P,202301,,,,,1.0,MENSAL,4025.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
1,MENSAL,8105,CO-PARTICIPACAO ASSISTENCIA MEDICA,D,202306,,,,,1.0,MENSAL,4025.0,ATRASOS
10,MENSAL PRO-LABORE/DIRETOR,8105,CO-PARTICIPACAO ASSISTENCIA MEDICA,D,202306,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
302,RET I MENSAL RETIFICADORA I,8105,CO-PARTICIPACAO ASSISTENCIA MEDICA,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,8105,CO-PARTICIPACAO ASSISTENCIA MEDICA,D,202304,,,,,5.0,RESCISAO,4425.0,ATRASOS
502,RET I RESCISAO RETIFICADORA,8105,CO-PARTICIPACAO ASSISTENCIA MEDICA,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
80,RESCISAO COMP FM DISSIDIO,8105,CO-PARTICIPACAO ASSISTENCIA MEDICA,D,202207,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,8107,DEV CO-PARTICIPACAO ASSISTENCIA MEDICA,P,202306,,,,,1.0,MENSAL,4025.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
13,COMPLEMENTAR DIAS 01 A 10,8107,DEV CO-PARTICIPACAO ASSISTENCIA MEDICA,P,202305,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
302,RET I MENSAL RETIFICADORA I,8107,DEV CO-PARTICIPACAO ASSISTENCIA MEDICA,P,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
80,RESCISAO COMP FM DISSIDIO,8107,DEV CO-PARTICIPACAO ASSISTENCIA MEDICA,P,202207,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,8110,DEPENDENTE ASSISTENCIA MEDICA,D,202306,,,,,1.0,MENSAL,4025.0,ATRASOS
10,MENSAL PRO-LABORE/DIRETOR,8110,DEPENDENTE ASSISTENCIA MEDICA,D,202306,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
302,RET I MENSAL RETIFICADORA I,8110,DEPENDENTE ASSISTENCIA MEDICA,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,8110,DEPENDENTE ASSISTENCIA MEDICA,D,202304,,,,,5.0,RESCISAO,4425.0,ATRASOS
502,RET I RESCISAO RETIFICADORA,8110,DEPENDENTE ASSISTENCIA MEDICA,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,8111,DIF DEPENDENTE ASSISTENCIA MEDICA 1,D,202212,,,,,11.0,MENSAL ESTAGIARIOS,4025.0,ATRASOS
1,MENSAL,8112,DEV DEPENDENTE ASSISTENCIA MEDICA 1,P,202301,,,,,1.0,MENSAL,4025.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
13,COMPLEMENTAR DIAS 01 A 10,8112,DEV DEPENDENTE ASSISTENCIA MEDICA 1,P,202209,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,8115,AGREGADO ASSISTENCIA MEDICA 1,D,202202,,,,,1.0,MENSAL,4025.0,ATRASOS
1,MENSAL,8117,DEV AGREGADO ASSISTENCIA MEDICA 1,P,202203,,,,,1.0,MENSAL,4025.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
13,COMPLEMENTAR DIAS 01 A 10,8117,DEV AGREGADO ASSISTENCIA MEDICA 1,P,202203,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
16,COMPLEMENTAR DIAS 21 A 31,8117,DEV AGREGADO ASSISTENCIA MEDICA 1,P,202212,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,8202,DEV ASSISTENCIA ODONTOLOGICA 1,P,202206,,,,,1.0,MENSAL,4025.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
13,COMPLEMENTAR DIAS 01 A 10,8202,DEV ASSISTENCIA ODONTOLOGICA 1,P,202206,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,8205,CO-PARTICIPACAO ASSIST ODONTOLOGICA,D,202306,,,,,1.0,MENSAL,4025.0,ATRASOS
10,MENSAL PRO-LABORE/DIRETOR,8205,CO-PARTICIPACAO ASSIST ODONTOLOGICA,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
302,RET I MENSAL RETIFICADORA I,8205,CO-PARTICIPACAO ASSIST ODONTOLOGICA,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,8205,CO-PARTICIPACAO ASSIST ODONTOLOGICA,D,202301,,,,,5.0,RESCISAO,4425.0,ATRASOS
300,RET I MENSAL DIFERENCA,8206,DIF CO-PARTICIPACAO ASSIST ODONTOLOG 1,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,8207,DEV CO-PARTICIPACAO ASSIST ODONTOLOG 1,P,202305,,,,,1.0,MENSAL,4025.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
13,COMPLEMENTAR DIAS 01 A 10,8207,DEV CO-PARTICIPACAO ASSIST ODONTOLOG 1,P,202305,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
302,RET I MENSAL RETIFICADORA I,8207,DEV CO-PARTICIPACAO ASSIST ODONTOLOG 1,P,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,8212,DEV DEPENDENTE ASSISTENCIA ODONTOLOG 1,P,202303,,,,,1.0,MENSAL,4025.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
13,COMPLEMENTAR DIAS 01 A 10,8212,DEV DEPENDENTE ASSISTENCIA ODONTOLOG 1,P,202303,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
302,RET I MENSAL RETIFICADORA I,8212,DEV DEPENDENTE ASSISTENCIA ODONTOLOG 1,P,202303,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,8305,VALE ALIMENTACAO,D,202303,,,,,5.0,RESCISAO,4425.0,ATRASOS
5,RESCISAO,8310,VALE REFEICAO,D,202212,,,,,5.0,RESCISAO,4425.0,ATRASOS
5,RESCISAO,8320,VALE ALIM RESCISAO,D,202306,,,,,5.0,RESCISAO,4425.0,ATRASOS
502,RET I RESCISAO RETIFICADORA,8320,VALE ALIM RESCISAO,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,8322,DEV VALE ALIM RESCISAO,P,202207,,,,,5.0,RESCISAO,4425.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
5,RESCISAO,8325,VALE REFEICAO RESCISAO,D,202305,,,,,5.0,RESCISAO,4425.0,ATRASOS
502,RET I RESCISAO RETIFICADORA,8325,VALE REFEICAO RESCISAO,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,8327,DEV VALE REFEICAO RESCISAO,P,202207,,,,,5.0,RESCISAO,4425.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
1,MENSAL,8400,VALE TRANSPORTE,D,202306,,,,,1.0,MENSAL,12855.0,VALE TRANSPORTE
302,RET I MENSAL RETIFICADORA I,8400,VALE TRANSPORTE,D,202304,,,,,39.0,ACORDO TRABALHISTA,12855.0,RES TRIENIO
1,MENSAL,9110,DESCONTO 2º VIA CARTAO REFEICAO,D,202306,,,,,1.0,MENSAL,4025.0,ATRASOS
302,RET I MENSAL RETIFICADORA I,9110,DESCONTO 2º VIA CARTAO REFEICAO,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,9111,DIF DESCONTO 2º VIA CARTAO REFEICAO,D,202204,,,,,1.0,MENSAL,4025.0,ATRASOS
1,MENSAL,9800,DESCONTO ADIANTAMENTO QUINZENAL,D,202306,,,,,1.0,MENSAL,4025.0,ATRASOS
302,RET I MENSAL RETIFICADORA I,9800,DESCONTO ADIANTAMENTO QUINZENAL,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,9805,DESCONTO ADIANTAMENTO QUINZENAL RESC,D,202305,,,,,5.0,RESCISAO,4425.0,ATRASOS
502,RET I RESCISAO RETIFICADORA,9805,DESCONTO ADIANTAMENTO QUINZENAL RESC,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,9810,DESCONTO ADIANTAMENTO FOLHA COMPLEMENTAR,D,202305,,,,,1.0,MENSAL,4025.0,ATRASOS
302,RET I MENSAL RETIFICADORA I,9810,DESCONTO ADIANTAMENTO FOLHA COMPLEMENTAR,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,9810,DESCONTO ADIANTAMENTO FOLHA COMPLEMENTAR,D,202205,,,,,5.0,RESCISAO,4425.0,ATRASOS
1,MENSAL,9815,DESCONTO PAGAMENTO INDEVIDO,D,202203,,,,,1.0,MENSAL,4025.0,ATRASOS
10,MENSAL PRO-LABORE/DIRETOR,9820,OUTROS DESCONTOS,D,202212,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
10,MENSAL PRO-LABORE/DIRETOR,9825,DESC ADIANTAMENTO PRO LABORE,D,202306,,,,,39.0,ACORDO TRABALHISTA,4425.0,#N/D
1,MENSAL,9900,DESCONTO ADIANTAMENTO FERIAS MES I,D,202306,,,,,1.0,MENSAL,4025.0,ATRASOS
302,RET I MENSAL RETIFICADORA I,9900,DESCONTO ADIANTAMENTO FERIAS MES I,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
5,RESCISAO,9900,DESCONTO ADIANTAMENTO FERIAS MES I,D,202205,,,,,5.0,RESCISAO,4425.0,ATRASOS
300,RET I MENSAL DIFERENCA,9902,DEV DESCONTO ADIANTAMENTO FERIAS MES I,P,202207,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
301,RET I MENSAL TOTALIZADORA,9902,DEV DESCONTO ADIANTAMENTO FERIAS MES I,P,202209,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,9910,DESCONTO ADIANTAMENTO 13 FERIAS,D,202306,,,,,1.0,MENSAL,4025.0,ATRASOS
302,RET I MENSAL RETIFICADORA I,9910,DESCONTO ADIANTAMENTO 13 FERIAS,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
4,13 SALARIO,9915,DESCONTO ADIANTAMENTO 13 SALARIO,D,202212,,,,,3.0,ADIANTAMENTO 13 SALARIO,4425.0,ATRASOS
5,RESCISAO,9915,DESCONTO ADIANTAMENTO 13 SALARIO,D,202304,,,,,5.0,RESCISAO,4425.0,ATRASOS
502,RET I RESCISAO RETIFICADORA,9915,DESCONTO ADIANTAMENTO 13 SALARIO,D,202304,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,9990,INSUFICIENCIA SALDO MES ANTERIOR,D,202305,,,,,1.0,MENSAL,4025.0,ATRASOS
302,RET I MENSAL RETIFICADORA I,9990,INSUFICIENCIA SALDO MES ANTERIOR,D,202303,,,,,39.0,ACORDO TRABALHISTA,4425.0,01 DIA TRABALHADO MES 10/06
1,MENSAL,10000,TOTAL PROVENTOS,R,202306,,,,,1.0,MENSAL,10000.0,TOTAL PROVENTOS
10,MENSAL PRO-LABORE/DIRETOR,10000,TOTAL PROVENTOS,R,202306,,,,,39.0,ACORDO TRABALHISTA,10000.0,#N/D
13,COMPLEMENTAR DIAS 01 A 10,10000,TOTAL PROVENTOS,R,202305,,,,,39.0,ACORDO TRABALHISTA,10000.0,TOTAL PROVENTOS
16,COMPLEMENTAR DIAS 21 A 31,10000,TOTAL PROVENTOS,R,202212,,,,,39.0,ACORDO TRABALHISTA,10000.0,TOTAL PROVENTOS
17,ADIANTAMENTO PRO-LABORE,10000,TOTAL PROVENTOS,R,202306,,,,,39.0,ACORDO TRABALHISTA,10000.0,TOTAL PROVENTOS
2,FERIAS 1 OCORRENCIA NO MES,10000,TOTAL PROVENTOS,R,202306,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,10000.0,TOTAL PROVENTOS
21,AUTONOMO 1º SEMANA,10000,TOTAL PROVENTOS,R,202010,,,,,39.0,ACORDO TRABALHISTA,10000.0,TOTAL PROVENTOS
26,PAGAMENTO ABONO,10000,TOTAL PROVENTOS,R,202206,,,,,39.0,ACORDO TRABALHISTA,10000.0,TOTAL PROVENTOS
3,ADIANTAMENTO 13 SALARIO,10000,TOTAL PROVENTOS,R,202211,,,,,4.0,13 SALARIO,10000.0,TOTAL PROVENTOS
301,RET I MENSAL TOTALIZADORA,10000,TOTAL PROVENTOS,R,202306,,,,,39.0,ACORDO TRABALHISTA,10000.0,TOTAL PROVENTOS
302,RET I MENSAL RETIFICADORA I,10000,TOTAL PROVENTOS,R,202304,,,,,39.0,ACORDO TRABALHISTA,10000.0,TOTAL PROVENTOS
4,13 SALARIO,10000,TOTAL PROVENTOS,R,202212,,,,,3.0,ADIANTAMENTO 13 SALARIO,10000.0,TOTAL PROVENTOS
