De_CodFolha,De_DescFolha,De_CodEvento,De_DescEvento,De_TipoEvento,DataUltimaUtilizacao,Para_CodFolha,Para_DescFolha,Para_CodEvento,Para_DescEvento
1,MENSAL,20500,PF - SOMA FÉRIAS PAGAS,R,202106,,,,#N/D
1,MENSAL,20501,PF - SOMA 1/3  FÉRIAS PAGAS,R,202106,,,,#N/D
2,FERIAS,10,SALARIO MENSAL,P,201111,2,FERIAS 1 OCORRENCIA NO MES,5,SALARIO
2,FERIAS,120,INSAL 20% SOBRE PISO STS,P,201111,2,FERIAS 1 OCORRENCIA NO MES,30,ADICIONAL INSALUBRIDADE
2,FERIAS,90,TRIENIO,P,201204,2,FERIAS 1 OCORRENCIA NO MES,205,TRIENIO
2,FERIAS,100,QUINQUENIO,P,201110,2,FERIAS 1 OCORRENCIA NO MES,210,QUINQUENIO
2,FERIAS,520,ADICIONAL NOTURNO 20%,P,201101,2,FERIAS 1 OCORRENCIA NO MES,1100,ADICIONAL NOTURNO 20%
2,FERIAS,150,GRATIFICACAO,P,200203,2,FERIAS 1 OCORRENCIA NO MES,1910,GRATIFICACAO
2,FERIAS,200,ASSIDUIDADE,P,201804,2,FERIAS 1 OCORRENCIA NO MES,1960,ASSIDUIDADE
2,FERIAS,360,GRATIFICACAO FUNCAO,P,201110,2,FERIAS 1 OCORRENCIA NO MES,1980,GRATIFICACAO FUNCAO
2,FERIAS,1010,FERIAS,P,202310,2,FERIAS 1 OCORRENCIA NO MES,4400,FERIAS MES
2,FERIAS,1030,1/3 CONSTITUCIONAL FERIAS,P,202310,2,FERIAS 1 OCORRENCIA NO MES,4405,1/3 FERIAS MES
2,FERIAS,23430,MED GRAT FER,P,202310,2,FERIAS 1 OCORRENCIA NO MES,4410,MEDIA FERIAS MES
2,FERIAS,23460,MED AD NOT FER,P,202310,2,FERIAS 1 OCORRENCIA NO MES,4410,MEDIA FERIAS MES
2,FERIAS,23500,MED HX FER,P,202310,2,FERIAS 1 OCORRENCIA NO MES,4410,MEDIA FERIAS MES
2,FERIAS,23980,MED SOBRE AVISO FERIAS,P,202310,2,FERIAS 1 OCORRENCIA NO MES,4410,MEDIA FERIAS MES
2,FERIAS,1050,ABONO PECUNIARIO,P,202309,2,FERIAS 1 OCORRENCIA NO MES,4420,ABONO PECUNIARIO MES
2,FERIAS,1035,1/3 CONST ABONO PECUNIARIO,P,202309,2,FERIAS 1 OCORRENCIA NO MES,4425,1/3 ABONO PECUNIARIO MES
2,FERIAS,1020,FERIAS MES SEGUINTE,P,202310,2,FERIAS 1 OCORRENCIA NO MES,4440,FERIAS MES SEGUINTE
2,FERIAS,1060,1/3 CONSTITUCIONAL FERIAS MES SEGUINTE,P,202310,2,FERIAS 1 OCORRENCIA NO MES,4445,1/3 FERIAS MES SEGUINTE
2,FERIAS,23505,MED GRAT FER MES SEG,P,202310,2,FERIAS 1 OCORRENCIA NO MES,4450,MEDIA FERIAS MES SEGUINTE
2,FERIAS,23510,MED HX FER MES SEG,P,202310,2,FERIAS 1 OCORRENCIA NO MES,4450,MEDIA FERIAS MES SEGUINTE
2,FERIAS,23515,MED AD NOT FER MES SEG,P,202310,2,FERIAS 1 OCORRENCIA NO MES,4450,MEDIA FERIAS MES SEGUINTE
2,FERIAS,24895,MED SOB AVIS FER MES SEG,P,202310,2,FERIAS 1 OCORRENCIA NO MES,4450,MEDIA FERIAS MES SEGUINTE
2,FERIAS,5040,INSS FERIAS,D,202310,2,FERIAS 1 OCORRENCIA NO MES,7230,INSS DESCONTADO FERIAS I
2,FERIAS,5060,IRRF FERIAS,D,202310,2,FERIAS 1 OCORRENCIA NO MES,7420,IRRF FERIAS
2,FERIAS,5300,CONTRIBUICAO ASSISTENCIAL TRAB SAUDE(T),D,199807,2,FERIAS 1 OCORRENCIA NO MES,7815,CONTRIBUICAO ASSISTENCIAL
2,FERIAS,5410,REFEITORIO,D,201804,2,FERIAS 1 OCORRENCIA NO MES,8310,VALE REFEICAO
2,FERIAS,23260,DESC REFEITORIO,D,201807,2,FERIAS 1 OCORRENCIA NO MES,8590,DESC REFEITORIO
2,FERIAS,5700,DESC PAGAMENTO,D,201805,2,FERIAS 1 OCORRENCIA NO MES,9815,DESCONTO PAGAMENTO INDEVIDO
2,FERIAS,5100,DESC ADIANT FERIAS,D,201611,2,FERIAS 1 OCORRENCIA NO MES,9900,DESCONTO ADIANTAMENTO FERIAS MES I
2,FERIAS,5170,DEVOLUCAO SALDO DEVEDOR,D,201707,2,FERIAS 1 OCORRENCIA NO MES,9990,INSUFICIENCIA SALDO MES ANTERIOR
2,FERIAS,10000,TOTAL PROVENTOS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,10000,TOTAL PROVENTOS
2,FERIAS,10360,TOTAL PROVENTOS AUX III,R,202310,2,FERIAS 1 OCORRENCIA NO MES,10001,TOTAL DE PROVENTOS
2,FERIAS,10375,TOTAL PROVENTOS AUX II,R,202310,2,FERIAS 1 OCORRENCIA NO MES,10004,TOTAL PROVENTOS AUX II
2,FERIAS,10385,TOTAL PROV IV,R,202310,2,FERIAS 1 OCORRENCIA NO MES,10005,TOTAL PROV IV
2,FERIAS,10010,TOTAL DESCONTOS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,10100,TOTAL DESCONTOS
2,FERIAS,10100,SALARIO LIQUIDO,R,202310,2,FERIAS 1 OCORRENCIA NO MES,10200,LIQUIDO A RECEBER
2,FERIAS,10050,SALARIO CONTRATUAL,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11000,SALARIO CONTRATUAL
2,FERIAS,24085,VALOR PREMIO PRODUTIVIDADE,R,202308,2,FERIAS 1 OCORRENCIA NO MES,11020,RES PRODUTIVIDADE
2,FERIAS,10730,ADICIONAL PERICULOSIDADE RESULTADO,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11025,RES PERICULOSIDADE
2,FERIAS,10980,INSAL 40% SOBRE PISO SAL. RESULTADO,R,201801,2,FERIAS 1 OCORRENCIA NO MES,11030,RES INSALUBRIDADE
2,FERIAS,10520,TRIENIO RESULTADO,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11205,RES TRIENIO
2,FERIAS,10540,QUINQUENIO RESULTADO,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11210,RES QUINQUENIO
2,FERIAS,10120,BASE CALC FERIAS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11400,BASE FERIAS
2,FERIAS,23395,BASE MED FER TAXA ENFE,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23400,BASE MED FER GRAT,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23405,BASE MEDIA FER GRAT EXTRA,R,201912,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23410,BASE MEDIA FER  GRAT ASS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23415,BASE MEDIA FER  DIF GRAT,R,201810,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23420,BASE MEDIA FER GRAT FUNC,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23425,BASE MEDIA FER SAL SUBST,R,202306,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23445,BASE  MED FER AD NOT,R,201912,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23450,BASE  MED FER AD NOTU,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23455,BASE  MED FER AD NOTUR,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23470,BASE HX 100 % MED FER,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23475,BASE HX 50% MED FER,R,202106,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23480,BASE HX 50 % MED FER NAO HAB,R,202304,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23485,BASE HX NOT MED FER,R,202303,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23490,BASE HX DSR MED FER,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23495,BASE FERIADO MED FER,R,202309,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23610,BASE MED FER QUEBRA DE CAIXA,R,202308,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,23975,BASE MED SOBRE AVISO FER,R,202307,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,24080,BASE MED DSR ADIC NOT FER,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,24125,BASE HX 50 % STS MED FER,R,202309,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,24135,BASE HX 100 % STS MED FER,R,202309,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,24175,BASE HX NOT STS MED FER,R,202308,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,24425,BASE MED HRS SOBRE AVISO FER,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,24430,BASE MED DSR HRS SOBRE AVISO FER,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,24890,BASE MED PG BH FERIAS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11401,BASE MEDIA FERIAS
2,FERIAS,10130,BASE CALC AFASTAMENTO,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11430,BASE AFASTAMENTO
2,FERIAS,23130,BASE CALCULO SEGURO DESEMPREGO,R,202310,2,FERIAS 1 OCORRENCIA NO MES,11505,BASE SEGURO DESEMPREGO
2,FERIAS,10790,BASE CALCULO ADICIONAL NOTURNO,R,201809,2,FERIAS 1 OCORRENCIA NO MES,11525,BASE SALARIO HORA EXTRA E AD NOTURNO
2,FERIAS,20090,QUANT HORAS TRAB MES (JORNADA TRABALHO),R,201809,2,FERIAS 1 OCORRENCIA NO MES,11600,CARGA HORARIA MENSAL
2,FERIAS,10020,SALARIO CONT. INSS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,12000,BASE INSS MES
2,FERIAS,10035,SALARIO CONT. INSS AUX,R,202310,2,FERIAS 1 OCORRENCIA NO MES,12001,BASE INSS AUX
2,FERIAS,10180,SAL CONTRIB INSS FERIAS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,12100,BASE INSS FERIAS
2,FERIAS,10110,SAL CONTRIB INSS ATE O TETO,R,202310,2,FERIAS 1 OCORRENCIA NO MES,12200,BASE INSS LIMITE TETO INSS
2,FERIAS,22480,GRPS-PERC CONTRIB EMPRESA,R,202310,2,FERIAS 1 OCORRENCIA NO MES,12300,GPS-% INSS
2,FERIAS,22481,PERC CONTR FAP PARTE EMPRESA,R,202310,2,FERIAS 1 OCORRENCIA NO MES,12302,GPS-% FAP
2,FERIAS,22482,PERC CONTR FAP  PARTE EMPRESA,R,202310,2,FERIAS 1 OCORRENCIA NO MES,12302,GPS-% FAP
2,FERIAS,22490,PERC CONTR TERCEIROS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,12315,GPS-% TERCEIROS
2,FERIAS,22505,GRPS-CONTRIB FAP EMPRESA,R,202310,2,FERIAS 1 OCORRENCIA NO MES,12445,GPS-SAT
2,FERIAS,22516,GRPS-CONTRIB SAT 1/3 FÉRIAS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,12445,GPS-SAT
2,FERIAS,22517,GRPS-CONTRIB TERC 1/3 FÉRIAS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,12445,GPS-SAT
2,FERIAS,10200,REND TRIB BRUTOS FERIAS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,13100,BASE BRUTA IRRF FERIAS
2,FERIAS,10220,BASE CALC IRRF FERIAS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,13310,BASE LIQUIDA IRRF FERIAS
2,FERIAS,10240,DEDUCOES IRRF FERIAS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,13605,DEDUCOES IRRF FERIAS
2,FERIAS,24955,DEDUÇOES LEGAIS IRRF FERIAS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,13605,DEDUCOES IRRF FERIAS
2,FERIAS,23010,DEDUCOES DEP IRRF,R,202310,2,FERIAS 1 OCORRENCIA NO MES,13650,DEDUCAO DEPENDENTE IRRF MES
2,FERIAS,20040,QUANT DEP IRRF,R,202310,2,FERIAS 1 OCORRENCIA NO MES,13695,NUM DEP IMPOSTO RENDA
2,FERIAS,24945,DEDUCOES IRRF MES DESCONTO SIMPLIFICADO,R,202310,2,FERIAS 1 OCORRENCIA NO MES,13699,VALOR DEDUCAO SIMPLIFICADA
2,FERIAS,10040,BASE CALC FGTS MES,R,202310,2,FERIAS 1 OCORRENCIA NO MES,14000,BASE FGTS MES
2,FERIAS,10075,BASE CALC FGTS MES AUX,R,202310,2,FERIAS 1 OCORRENCIA NO MES,14005,BASE SAL POS FGTS
2,FERIAS,10090,FGTS MES,R,202310,2,FERIAS 1 OCORRENCIA NO MES,14300,FGTS MES
2,FERIAS,12065,IDADE DEPENDENTE 1,R,202307,2,FERIAS 1 OCORRENCIA NO MES,18568,IDADE DO DEP1
2,FERIAS,11920,QUANT DIAS  ÚTEIS P/ REFEIÇÕES,R,201804,2,FERIAS 1 OCORRENCIA NO MES,19641,DIAS COMPRA VR NORMAL
2,FERIAS,20000,QUANT DIAS TRAB MES,R,202201,2,FERIAS 1 OCORRENCIA NO MES,20005,NUM DIAS TRABALHADOS MES
2,FERIAS,10510,QUANT TRIENIOS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,20205,NUM TRIENIOS
2,FERIAS,10530,QUANT QUINQUENIOS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,20210,NUM QUINQUENIOS
2,FERIAS,20150,QUANT DIAS LICENCA MATERNIDADE,R,202310,2,FERIAS 1 OCORRENCIA NO MES,20405,NUM DIAS LICENCA MATERNIDADE
2,FERIAS,20031,NUM DIAS ATESTADO MEDICO  AUX DOENCA <=1,R,201808,2,FERIAS 1 OCORRENCIA NO MES,20415,NUM DIAS AF AUXILIO DOENCA ATE O PRAZO
2,FERIAS,20032,NUM DIAS ATESTADO MEDICO  AUX DOENCA > 1,R,202201,2,FERIAS 1 OCORRENCIA NO MES,20415,NUM DIAS AF AUXILIO DOENCA ATE O PRAZO
2,FERIAS,20035,TOTAL NUM DIAS ATESTADO MEDICO,R,201808,2,FERIAS 1 OCORRENCIA NO MES,20415,NUM DIAS AF AUXILIO DOENCA ATE O PRAZO
2,FERIAS,20070,QUANT HORAS EXTRAS 50%,R,201805,2,FERIAS 1 OCORRENCIA NO MES,20600,QTD HORAS EXTRAS 50%
2,FERIAS,20210,QUANT HORAS ADICIONAL NOTURNO,R,201712,2,FERIAS 1 OCORRENCIA NO MES,21100,QTD ADICIONAL NOTURNO 20%
2,FERIAS,10950,QUANT FALTAS MES ANTERIOR,R,199704,2,FERIAS 1 OCORRENCIA NO MES,21401,DIF QTD. DIAS FALTAS INJUSTIFICADAS
2,FERIAS,20030,QUANT DIAS AFASTAMENTO MES,R,202204,2,FERIAS 1 OCORRENCIA NO MES,21604,NUM DIAS AFASTAMENTO MES
2,FERIAS,22770,QUANT DIAS UTEIS DSR,R,199811,2,FERIAS 1 OCORRENCIA NO MES,21611,NUM DIAS UTEIS DSR
2,FERIAS,20120,QUANT DIAS FERIAS MES SEGUINTE,R,202310,2,FERIAS 1 OCORRENCIA NO MES,21726,NUM DIAS FERIAS MES SEGUINTE I
2,FERIAS,20100,QUANT DIAS ABONO PECUNIARIO TOTAL,R,202309,2,FERIAS 1 OCORRENCIA NO MES,21735,NUM DIAS AB PEC TOTAL I
2,FERIAS,23525,BASE MED ABONO FER,R,202310,2,FERIAS 1 OCORRENCIA NO MES,25510,RES MEDIA ABONO PEC MES I
2,FERIAS,20110,QUANT DIAS FERIAS TOTAL,R,202310,2,FERIAS 1 OCORRENCIA NO MES,25691,NUM DIAS FERIAS TOTAL I
2,FERIAS,23140,NUM DIAS CORRETO MES,R,202310,2,FERIAS 1 OCORRENCIA NO MES,25986,NUM DIAS CORRETOS MES
2,FERIAS,11790,INDICADOR MATERNIDADE < 01.09.2003,R,202306,2,FERIAS 1 OCORRENCIA NO MES,26180,INDICADOR MATERNIDADE < 01/09/2003
2,FERIAS,10560,INDIC INSAL 20% SOBRE SALARIO MINIMO,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27100,INDIC INSAL 20% SOBRE SALARIO MINIMO
2,FERIAS,10563,IND INSAL 20% PISO ENF,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27101,IND INSAL 20% PISO ENF
2,FERIAS,10570,INDIC INSAL 20% SOBRE SALARIO BASE,R,201801,2,FERIAS 1 OCORRENCIA NO MES,27102,INDIC INSAL 20% SOBRE SALARIO BASE
2,FERIAS,10580,INDIC INSAL 40% SOBRE SALARIO BASE,R,202001,2,FERIAS 1 OCORRENCIA NO MES,27103,INDIC INSAL 40% SOBRE SALARIO BASE
2,FERIAS,10590,INSAL 20% SOBRE PISO SAL RESULTADO,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27104,INSAL 20% SOBRE PISO SAL RESULTADO
2,FERIAS,10593,INSAL 20% PISO ENF,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27105,INSAL 20% PISO ENF
2,FERIAS,10600,INSAL 20% SOBRE SALARIO BASE RESULTADO,R,201801,2,FERIAS 1 OCORRENCIA NO MES,27106,INSAL 20% SOBRE SALARIO BASE RESULTADO
2,FERIAS,10610,INSAL 40% SOBRE SALARIO BASE RESULTADO,R,202001,2,FERIAS 1 OCORRENCIA NO MES,27107,INSAL 40% SOBRE SALARIO BASE RESULTADO
2,FERIAS,10620,VALOR GRATIFICACAO,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27110,VALOR GRATIFICACAO
2,FERIAS,10660,QUANT MEDIA HORAS EXTRAS 50% (13º),R,201807,2,FERIAS 1 OCORRENCIA NO MES,27120,QUANT MEDIA HORAS EXTRAS 50% (13º)
2,FERIAS,10690,MEDIA HORAS EXTRAS 50% 13º SALARIO,R,201807,2,FERIAS 1 OCORRENCIA NO MES,27121,MEDIA HORAS EXTRAS 50% 13º SALARIO
2,FERIAS,10700,MEDIA HORAS EXTRAS 100% 13º SALARIO,R,201809,2,FERIAS 1 OCORRENCIA NO MES,27122,MEDIA HORAS EXTRAS 100% 13º SALARIO
2,FERIAS,10710,MEDIA ADICIONAL NOTURNO FERIAS,R,201805,2,FERIAS 1 OCORRENCIA NO MES,27123,MEDIA ADICIONAL NOTURNO FERIAS
2,FERIAS,10780,MEDIA ADICIONAL NOTURNO 13º SALARIO,R,201808,2,FERIAS 1 OCORRENCIA NO MES,27124,MEDIA ADICIONAL NOTURNO 13º SALARIO
2,FERIAS,10800,QUANT MEDIA ADIC NOTURNO (FERIAS),R,201805,2,FERIAS 1 OCORRENCIA NO MES,27125,QUANT MEDIA ADIC NOTURNO (FERIAS)
2,FERIAS,10810,QUANT MEDIA HORAS EXTRAS 50% (FERIAS),R,201809,2,FERIAS 1 OCORRENCIA NO MES,27126,QUANT MEDIA HORAS EXTRAS 50% (FERIAS)
2,FERIAS,10830,MEDIA HORAS EXTRAS 50% FERIAS,R,201809,2,FERIAS 1 OCORRENCIA NO MES,27127,MEDIA HORAS EXTRAS 50% FERIAS
2,FERIAS,10820,QUANT MEDIA HORAS EXTRAS 100% FERIAS,R,201809,2,FERIAS 1 OCORRENCIA NO MES,27128,MEDIA HORAS EXTRAS 100% FERIAS
2,FERIAS,10840,MEDIA HORAS EXTRAS 100% FERIAS,R,201809,2,FERIAS 1 OCORRENCIA NO MES,27128,MEDIA HORAS EXTRAS 100% FERIAS
2,FERIAS,10860,MEDIA ADICIONAL NOTURNO RESCISAO,R,201808,2,FERIAS 1 OCORRENCIA NO MES,27130,MEDIA ADICIONAL NOTURNO RESCISAO
2,FERIAS,10870,MEDIA HORAS EXTRAS 50% RESCISAO,R,201809,2,FERIAS 1 OCORRENCIA NO MES,27131,MEDIA HORAS EXTRAS 50% RESCISAO
2,FERIAS,10880,MEDIA HORAS EXTRAS 100% RESCISAO,R,201809,2,FERIAS 1 OCORRENCIA NO MES,27132,MEDIA HORAS EXTRAS 100% RESCISAO
2,FERIAS,10890,MAIOR REMUNERACAO,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27133,MAIOR REMUNERACAO
2,FERIAS,10910,INDICADOR ADICIONAL DE HORAS TRABALHADAS,R,199712,2,FERIAS 1 OCORRENCIA NO MES,27134,INDICADOR ADICIONAL DE HORAS TRABALHADAS
2,FERIAS,10920,ADCIONAL DE HORAS TRABALHADAS RESULTADO,R,199712,2,FERIAS 1 OCORRENCIA NO MES,27135,ADCIONAL DE HORAS TRABALHADAS RESULTADO
2,FERIAS,10970,INDIC INSAL 40% SOBRE SALARIO MINIMO,R,201801,2,FERIAS 1 OCORRENCIA NO MES,27137,INDIC INSAL 40% SOBRE SALARIO MINIMO
2,FERIAS,11000,MEDIA DE SOBREAVISO,R,201807,2,FERIAS 1 OCORRENCIA NO MES,27138,MEDIA DE SOBREAVISO
2,FERIAS,11040,VALOR DO ADCIONAL NOTURNO 20%,R,201806,2,FERIAS 1 OCORRENCIA NO MES,27139,VALOR DO ADCIONAL NOTURNO 20%
2,FERIAS,11910,VALOR DA GRATIFICAÇÃO FUNÇÃO,R,202309,2,FERIAS 1 OCORRENCIA NO MES,27140,VALOR DA GRATIFICAÇÃO FUNÇÃO
2,FERIAS,12082,CODIGO DEP 1,R,202307,2,FERIAS 1 OCORRENCIA NO MES,27143,CODIGO DEP 1
2,FERIAS,22920,NUMERO DE DIAS UTEIS(DIA DA SEMANA),R,201809,2,FERIAS 1 OCORRENCIA NO MES,27148,NUMERO DE DIAS UTEIS(DIA DA SEMANA)
2,FERIAS,22930,NUMERO DE SABADO DO MES,R,201809,2,FERIAS 1 OCORRENCIA NO MES,27149,NUMERO DE SABADO DO MES
2,FERIAS,12219,BSC VLR01- BRONZE I DEP1,R,202307,2,FERIAS 1 OCORRENCIA NO MES,27266,BSC VLR01- BRONZE I DEP1
2,FERIAS,12339,BSC VLR02- BRONZE INTEGRAL I DEP1,R,202307,2,FERIAS 1 OCORRENCIA NO MES,27276,BSC VLR02- BRONZE INTEGRAL I DEP1
2,FERIAS,12359,BSC VLR03- BRONZE DOC DEP1,R,202307,2,FERIAS 1 OCORRENCIA NO MES,27288,BSC VLR03- BRONZE DOC DEP1
2,FERIAS,12379,BSC VLR04- BRONZE PLUS DEP1,R,202307,2,FERIAS 1 OCORRENCIA NO MES,27298,BSC VLR04- BRONZE PLUS DEP1
2,FERIAS,12399,BSC VLR05- PRATA I,R,202307,2,FERIAS 1 OCORRENCIA NO MES,27308,BSC VLR05- PRATA I
2,FERIAS,12419,BSC VLR06- PRATA PLUS DEP1,R,202307,2,FERIAS 1 OCORRENCIA NO MES,27319,BSC VLR06- PRATA PLUS DEP1
2,FERIAS,12439,BSC VLR07- OURO I DEP1,R,202307,2,FERIAS 1 OCORRENCIA NO MES,27326,BSC VLR07- OURO I DEP1
2,FERIAS,12459,BSC VLR08- OURO PROTESE DEP1,R,202307,2,FERIAS 1 OCORRENCIA NO MES,27334,BSC VLR08- OURO PROTESE DEP1
2,FERIAS,22590,PERCENTUAL SIND TRAB TEC SAUDE RP,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27344,PERCENTUAL SIND TRAB TEC SAUDE RP
2,FERIAS,23175,MEDIA ADCIONAL NOTURNO 20% FERIAS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27361,MEDIA ADCIONAL NOTURNO 20% FERIAS
2,FERIAS,23185,MEDIA ADCIONAL NOTURNO 20% BASE FÉRIAS,R,201807,2,FERIAS 1 OCORRENCIA NO MES,27362,MEDIA ADCIONAL NOTURNO 20% BASE FÉRIAS
2,FERIAS,23465,BASE ASSIDUIDADE REF ADIC NOTURNO,R,201809,2,FERIAS 1 OCORRENCIA NO MES,27384,BASE ASSIDUIDADE REF ADIC NOTURNO
2,FERIAS,10041,BS CALC FGTS MÊS C/ DEDUCAO LIMINARES,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27386,BS CALC FGTS MÊS C/ DEDUCAO LIMINARES
2,FERIAS,15035,DEDUÇÕES IRRF (10000) - MP 202,R,200411,2,FERIAS 1 OCORRENCIA NO MES,27390,DEDUÇÕES IRRF (10000) - MP 202
2,FERIAS,20045,BASE TOTAL LIM INSS/FGTS S 1/3 FÉRIAS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27391,BASE TOTAL LIM INSS/FGTS S 1/3 FÉRIAS
2,FERIAS,22515,GRPS-CONTRIB EMPRESA LIMINAR 1/3 FÉRIAS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27392,GRPS-CONTRIB EMPRESA LIMINAR 1/3 FÉRIAS
2,FERIAS,24055,PERCENTUAL ASSIDUID SIND DA ENF (SIENF),R,202205,2,FERIAS 1 OCORRENCIA NO MES,27394,ASSIDUIDADE SIND DA ENFERMAGEM (SIENF)
2,FERIAS,24065,IND SINDICATO DA ENFERMAGEM (SIENF),R,202310,2,FERIAS 1 OCORRENCIA NO MES,27396,IND SINDICATO DA ENFERMAGEM (SIENF)
2,FERIAS,24325,INSAL 30% SOBRE PISO STS RESULTADO,R,202201,2,FERIAS 1 OCORRENCIA NO MES,27400,INSAL 30% SOBRE PISO STS RESULTADO
2,FERIAS,24330,IND INSAL 30% SOBRE PISO STS,R,202201,2,FERIAS 1 OCORRENCIA NO MES,27401,IND INSAL 30% SOBRE PISO STS
2,FERIAS,23920,SIND FISIOTERAPIA IND,R,202205,2,FERIAS 1 OCORRENCIA NO MES,27405,SIND FISIOTERAPIA IND
2,FERIAS,23555,BASE TOTAL ABONO,R,202309,2,FERIAS 1 OCORRENCIA NO MES,27421,BASE TOTAL ABONO
2,FERIAS,23730,BASE MED DSR AD NOT,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27448,BASE MED DSR AD NOT
2,FERIAS,23845,VALOR  SOBRE AVISO,R,202307,2,FERIAS 1 OCORRENCIA NO MES,27464,VALOR  SOBRE AVISO
2,FERIAS,23720,BASE MED SOBRE AVISO,R,202207,2,FERIAS 1 OCORRENCIA NO MES,27484,BASE MED SOBRE AVISO
2,FERIAS,22500,GRPS-CONTRIBUICAO EMPRESA,R,201902,2,FERIAS 1 OCORRENCIA NO MES,27487,GRPS-CONTRIBUICAO EMPRESA
2,FERIAS,22510,GRPS-CONTRIBUICAO TERCEIROS,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27488,GRPS-CONTRIBUICAO TERCEIROS
2,FERIAS,22460,GRPS-SAL CONTRIB INSS 13º,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27489,GRPS-SAL CONTRIB INSS 13º
2,FERIAS,22450,GRPS-SAL CONTRIB INSS MES,R,202310,2,FERIAS 1 OCORRENCIA NO MES,27490,GRPS-SAL CONTRIB INSS MES
